lib_name;lib_type;lib_version;lib_function_name;lib_function_offset;test_name;test_type;test_function_name;test_function_offset;similarity
kernel32;dll;1;BasepAnsiStringToDynamicUnicodeString;0x180058a00;vuln2;exe;sub_405C90;0x405c90;0.6231901183061327
kernel32;dll;1;GetGeoInfoA;0x18004b060;vuln2;exe;sub_405C90;0x405c90;0.5330532270797645
kernel32;dll;1;GetHebrewDate;0x18004b46c;vuln2;exe;sub_405C90;0x405c90;0.5899892550573697
kernel32;dll;1;GetUmAlQuraDate;0x18004b514;vuln2;exe;sub_405C90;0x405c90;0.5778735541015853
kernel32;dll;1;GetCurrencyFormatW;0x18004b89c;vuln2;exe;sub_405C90;0x405c90;0.6917689091111758
kernel32;dll;1;GetDurationFormat;0x18004b920;vuln2;exe;sub_405C90;0x405c90;0.6809208279694638
kernel32;dll;1;IsGregBasedLeapYear;0x18004e708;vuln2;exe;sub_405C90;0x405c90;0.5716505591672472
kernel32;dll;1;AdjustGregorianDays;0x18004daec;vuln2;exe;sub_405C90;0x405c90;0.598550484983202
kernel32;dll;1;IsValidGregBasedDateTime;0x18004e838;vuln2;exe;sub_405C90;0x405c90;0.5913617092983616
kernel32;dll;1;UpdateGregBasedDayOfWeek;0x18004e98c;vuln2;exe;sub_405C90;0x405c90;0.601731193406083
kernel32;dll;1;AbsoluteToUmAlQura;0x18004eabc;vuln2;exe;sub_405C90;0x405c90;0.5776437774512193
kernel32;dll;1;ConvertSystemTimeToUmAlQuraDateTime;0x18004ec78;vuln2;exe;sub_405C90;0x405c90;0.6208205928398209
kernel32;dll;1;ConvertUmAlQuraDateTimeToSystemTime;0x18004ecd4;vuln2;exe;sub_405C90;0x405c90;0.6121234079422673
kernel32;dll;1;GetUmAlQuraDayOfYear;0x18004ed38;vuln2;exe;sub_405C90;0x405c90;0.6200243209365529
kernel32;dll;1;AbsoluteToHebrew;0x18004f2f0;vuln2;exe;sub_405C90;0x405c90;0.5776437774512193
kernel32;dll;1;ConvertHebrewDateTimeToSystemTime;0x18004f590;vuln2;exe;sub_405C90;0x405c90;0.6121234079422673
kernel32;dll;1;ConvertSystemTimeToHebrewDateTime;0x18004f5f4;vuln2;exe;sub_405C90;0x405c90;0.6208205928398209
kernel32;dll;1;GetHebrewDayOfYear;0x18004f6fc;vuln2;exe;sub_405C90;0x405c90;0.6411245139317314
kernel32;dll;1;HebrewToAbsolute;0x18004fa5c;vuln2;exe;sub_405C90;0x405c90;0.6157974525658126
kernel32;dll;1;IsHebrewLeapDay;0x18004fbd0;vuln2;exe;sub_405C90;0x405c90;0.6973382828223319
kernel32;dll;1;IsHebrewLeapMonth;0x18004fc54;vuln2;exe;sub_405C90;0x405c90;0.6284269258576125
kernel32;dll;1;AdjustPersianDays;0x18005078c;vuln2;exe;sub_405C90;0x405c90;0.584240227041443
kernel32;dll;1;AdjustPersianMonths;0x1800507f4;vuln2;exe;sub_405C90;0x405c90;0.584240227041443
kernel32;dll;1;AdjustPersianYears;0x18005085c;vuln2;exe;sub_405C90;0x405c90;0.584240227041443
kernel32;dll;1;GetPersianDaysInMonth;0x180050b58;vuln2;exe;sub_405C90;0x405c90;0.6222434902064675
kernel32;dll;1;GetPersianDaysInYear;0x180050bfc;vuln2;exe;sub_405C90;0x405c90;0.6245897187507492
kernel32;dll;1;GetPersianMonthsInYear;0x180050d2c;vuln2;exe;sub_405C90;0x405c90;0.6564236191185909
kernel32;dll;1;IsPersianLeapDay;0x180050e78;vuln2;exe;sub_405C90;0x405c90;0.5091371859803292
kernel32;dll;1;IsPersianLeapMonth;0x180050f5c;vuln2;exe;sub_405C90;0x405c90;0.6810743433085349
kernel32;dll;1;IsPersianLeapYear;0x180050fec;vuln2;exe;sub_405C90;0x405c90;0.8158040204054959
kernel32;dll;1;ConvertHijriDateTimeToSystemTime;0x180051448;vuln2;exe;sub_405C90;0x405c90;0.6458269189354707
kernel32;dll;1;ConvertSystemTimeToHijriDateTimeEx;0x1800514b0;vuln2;exe;sub_405C90;0x405c90;0.6906596480201131
kernel32;dll;1;IsHijriLeapDay;0x180051824;vuln2;exe;sub_405C90;0x405c90;0.7053756124172648
kernel32;dll;1;?DefaultEphemerisCorrection@MomentInDynamicalTime@CalendricalCalculations@Calendars@Globalization@Windows@@CANH@Z;0x180051d30;vuln2;exe;sub_405C90;0x405c90;0.6141170315845675
kernel32;dll;1;BasepTpIoFinalizationCallback;0x180057fe0;vuln2;exe;sub_405C90;0x405c90;0.5868141731814116
kernel32;dll;1;SetRegValue;0x18005810c;vuln2;exe;sub_405C90;0x405c90;0.5765581368574726
kernel32;dll;1;SetConsoleMenuClose;0x180068ce0;vuln2;exe;sub_405C90;0x405c90;0.5549938475859753
kernel32;dll;1;CreateJobObjectA;0x18005b2e0;vuln2;exe;sub_405C90;0x405c90;0.6300041166313589
kernel32;dll;1;OpenJobObjectA;0x18005b390;vuln2;exe;sub_405C90;0x405c90;0.6991322476386603
kernel32;dll;1;AllocContext;0x18005ba74;vuln2;exe;sub_405C90;0x405c90;0.6550939303360273
kernel32;dll;1;BackupReadBuffer;0x18005c33c;vuln2;exe;sub_405C90;0x405c90;0.6868890869390561
kernel32;dll;1;BackupWriteEaData;0x18005d6fc;vuln2;exe;sub_405C90;0x405c90;0.6288803802226719
kernel32;dll;1;CallNamedPipeA;0x180060520;vuln2;exe;sub_405C90;0x405c90;0.6540231854494657
kernel32;dll;1;CreateBoundaryDescriptorA;0x180060be0;vuln2;exe;sub_405C90;0x405c90;0.5974057110553814
kernel32;dll;1;CreatePrivateNamespaceA;0x180060c50;vuln2;exe;sub_405C90;0x405c90;0.6663367833480188
kernel32;dll;1;OpenPrivateNamespaceA;0x180060cd0;vuln2;exe;sub_405C90;0x405c90;0.5908527201373276
kernel32;dll;1;CopyFileA;0x180060d70;vuln2;exe;sub_405C90;0x405c90;0.6249895436263777
kernel32;dll;1;CopyFileExA;0x180060e20;vuln2;exe;sub_405C90;0x405c90;0.6064239726332388
kernel32;dll;1;CreateDirectoryExA;0x180061a00;vuln2;exe;sub_405C90;0x405c90;0.6698943917807749
kernel32;dll;1;CreateDirectoryTransactedW;0x180061a90;vuln2;exe;sub_405C90;0x405c90;0.4986186599584843
kernel32;dll;1;CreateWaitableTimerExA;0x180061f80;vuln2;exe;sub_405C90;0x405c90;0.6686604620235472
kernel32;dll;1;OpenSemaphoreA;0x180062010;vuln2;exe;sub_405C90;0x405c90;0.6578622070768324
kernel32;dll;1;OpenWaitableTimerA;0x180062080;vuln2;exe;sub_405C90;0x405c90;0.6578622070768324
kernel32;dll;1;CreateSymbolicLinkA;0x1800622e0;vuln2;exe;sub_405C90;0x405c90;0.6031930926124752
kernel32;dll;1;CreateSymbolicLinkTransactedA;0x1800623a0;vuln2;exe;sub_405C90;0x405c90;0.5804233745325625
kernel32;dll;1;GetFileAttributesTransactedA;0x1800626c0;vuln2;exe;sub_405C90;0x405c90;0.598236292957538
kernel32;dll;1;MoveFileWithProgressTransactedA;0x180062974;vuln2;exe;sub_405C90;0x405c90;0.5202657426909106
kernel32;dll;1;SetFileAttributesTransactedW;0x180062f80;vuln2;exe;sub_405C90;0x405c90;0.5626586736473246
kernel32;dll;1;DefineDosDeviceA;0x180063c10;vuln2;exe;sub_405C90;0x405c90;0.6398359335832453
kernel32;dll;1;RegisterConsoleVDM;0x180068ae0;vuln2;exe;sub_405C90;0x405c90;0.6303620664450353
kernel32;dll;1;FindVolumeMountPointClose;0x180064dc0;vuln2;exe;sub_405C90;0x405c90;0.6404784828347708
kernel32;dll;1;SetFirmwareEnvironmentVariableExW;0x1800664c0;vuln2;exe;sub_405C90;0x405c90;0.5249681902198855
kernel32;dll;1;SetVolumeMountPointA;0x180065230;vuln2;exe;sub_405C90;0x405c90;0.6586086717371356
kernel32;dll;1;FindActCtxSectionStringA;0x180065640;vuln2;exe;sub_405C90;0x405c90;0.6092606309234898
kernel32;dll;1;GetActiveProcessorGroupCount;0x180065880;vuln2;exe;sub_405C90;0x405c90;0.5471812461874141
kernel32;dll;1;SetVolumeLabelA;0x1800666b0;vuln2;exe;sub_405C90;0x405c90;0.627950455397708
kernel32;dll;1;GetNumaNodeProcessorMask;0x180066bf0;vuln2;exe;sub_405C90;0x405c90;0.6705304806177627
kernel32;dll;1;UnregisterWaitUntilOOBECompleted;0x180067050;vuln2;exe;sub_405C90;0x405c90;0.6237631779072154
kernel32;dll;1;TermsrvDoesFileExist;0x180067a80;vuln2;exe;sub_405C90;0x405c90;0.6925622668283755
kernel32;dll;1;GetConsoleHardwareState;0x180068a60;vuln2;exe;sub_405C90;0x405c90;0.6494867309993217
kernel32;dll;1;SetConsolePalette;0x180068d40;vuln2;exe;sub_405C90;0x405c90;0.5740026677886305
kernel32;dll;1;GetConsoleCharType;0x180068f10;vuln2;exe;sub_405C90;0x405c90;0.5839392761122175
kernel32;dll;1;GetConsoleCursorMode;0x180068f80;vuln2;exe;sub_405C90;0x405c90;0.6564776435250814
kernel32;dll;1;GetConsoleNlsMode;0x180069000;vuln2;exe;sub_405C90;0x405c90;0.5860579201800142
kernel32;dll;1;RegisterConsoleOS2;0x1800690a0;vuln2;exe;sub_405C90;0x405c90;0.5549938475859753
kernel32;dll;1;SetConsoleCursorMode;0x180069100;vuln2;exe;sub_405C90;0x405c90;0.5796981122982905
kernel32;dll;1;SetConsoleOS2OemFormat;0x180069290;vuln2;exe;sub_405C90;0x405c90;0.5549938475859753
kernel32;dll;1;GetConsoleKeyboardLayoutNameWorker;0x1800693d4;vuln2;exe;sub_405C90;0x405c90;0.6402759354556394
kernel32;dll;1;InitGlobalBuffers;0x180069730;vuln2;exe;sub_405C90;0x405c90;0.50389242224474
kernel32;dll;1;CopyDateTimeStamp;0x180069b28;vuln2;exe;sub_405C90;0x405c90;0.5654957491319683
kernel32;dll;1;WriteOutBuf;0x18006a310;vuln2;exe;sub_405C90;0x405c90;0.6925911335953374
kernel32;dll;1;LZIsCharLowerA;0x18006a3d0;vuln2;exe;sub_405C90;0x405c90;0.6740434599176308
kernel32;dll;1;LZIsCharUpperA;0x18006a45c;vuln2;exe;sub_405C90;0x405c90;0.6679042562685595
kernel32;dll;1;?_DeleteElement@@YAJPEAU_WER_PEB_HEADER_BLOCK@@PEAU_WER_GATHER@@1@Z;0x18006bd3c;vuln2;exe;sub_405C90;0x405c90;0.5698822959159004
kernel32;dll;1;BasepGetPeb32FromProcess;0x18006f9dc;vuln2;exe;sub_405C90;0x405c90;0.5710583351726182
kernel32;dll;1;BasepInitAppCompatData;0x18006fae0;vuln2;exe;sub_405C90;0x405c90;0.6814057122939124
kernel32;dll;1;?WerpHeapLock@@YAHPEAU_WER_HEAP_MAIN_HEADER@@@Z;0x18006e5bc;vuln2;exe;sub_405C90;0x405c90;0.5133834984312216
kernel32;dll;1;BasepQueryModuleData;0x18006fdcc;vuln2;exe;sub_405C90;0x405c90;0.6264429690718916
kernel32;dll;1;AslpAllocMatchNode;0x180072c08;vuln2;exe;sub_405C90;0x405c90;0.6486694614253445
kernel32;dll;1;AslGuidToString;0x180073838;vuln2;exe;sub_405C90;0x405c90;0.526001878763922
kernel32;dll;1;AslUnicodeStringFree;0x180073e88;vuln2;exe;sub_405C90;0x405c90;0.6217297386747271
kernel32;dll;1;AslpFileGetExportName;0x180075e68;vuln2;exe;sub_405C90;0x405c90;0.5690384135660685
kernel32;dll;1;SdbGetPathCustomSdb;0x1800792a0;vuln2;exe;sub_405C90;0x405c90;0.5365230298695294
kernel32;dll;1;AslpFileLargeMapDelete;0x18007863c;vuln2;exe;sub_405C90;0x405c90;0.6440913210763354
kernel32;dll;1;SdbGetBinaryTagData;0x180078b70;vuln2;exe;sub_405C90;0x405c90;0.6249861797516778
kernel32;dll;1;SdbReadQWORDTag;0x180078c94;vuln2;exe;sub_405C90;0x405c90;0.6548233742766657
kernel32;dll;1;SdbpGetMappedStringFromTable;0x180078d34;vuln2;exe;sub_405C90;0x405c90;0.5751584010765853
kernel32;dll;1;SdbpGetPathSystem;0x180079d80;vuln2;exe;sub_405C90;0x405c90;0.6286467485196161
kernel32;dll;1;SdbpGetProcessHostGuestArchitectures;0x180079e28;vuln2;exe;sub_405C90;0x405c90;0.6078547166250932
kernel32;dll;1;SdbpFindMatcher;0x18007b95c;vuln2;exe;sub_405C90;0x405c90;0.6732268809727289
kernel32;dll;1;BaseValidateFQDnsName;0x18007d534;vuln2;exe;sub_405C90;0x405c90;0.5806331344623982
kernel32;dll;1;SbpGetShimData;0x18007cf80;vuln2;exe;sub_405C90;0x405c90;0.6555231179805778
kernel32;dll;1;BaseDllFindVarNameMapping;0x1800088a0;vuln2;exe;sub_407710;0x407710;0.6396847203625615
kernel32;dll;1;BaseDllFindAppNameMapping;0x180008eac;vuln2;exe;sub_407710;0x407710;0.6386492408233717
kernel32;dll;1;BaseDllReadWriteIniFileViaMapping;0x180008f64;vuln2;exe;sub_407710;0x407710;0.6491623892720717
kernel32;dll;1;AslFileMappingEnsureMappedAs;0x18000ffa4;vuln2;exe;sub_407710;0x407710;0.5580234341699736
kernel32;dll;1;SdbpGetNextTagId;0x1800111c8;vuln2;exe;sub_407710;0x407710;0.5409479856310021
kernel32;dll;1;_Kernel32LegacyLib_BaseDllInitialize;0x18001742c;vuln2;exe;sub_407710;0x407710;0.6621936209265169
kernel32;dll;1;GlobalHandle;0x180020090;vuln2;exe;sub_407710;0x407710;0.6233541126980472
kernel32;dll;1;DuplicateEncryptionInfoFileExt;0x1800378b0;vuln2;exe;sub_407710;0x407710;0.6100262149952105
kernel32;dll;1;LocalHandle;0x180037bd0;vuln2;exe;sub_407710;0x407710;0.6328009371272572
kernel32;dll;1;?PEWriteResFile@@YAJHHKPEAU_UPDATEDATA@@@Z;0x1800481c4;vuln2;exe;sub_407710;0x407710;0.6348795492941403
kernel32;dll;1;AdjustGregBasedDateTime;0x18004e018;vuln2;exe;sub_407710;0x407710;0.6766626581048474
kernel32;dll;1;IsHebrewLeapDay;0x18004fbd0;vuln2;exe;sub_407710;0x407710;0.5699426488915518
kernel32;dll;1;?Unpack@PersianCalendar@Calendars@Globalization@Windows@@UEAAXUFixedDate@234@@Z;0x180050640;vuln2;exe;sub_407710;0x407710;0.6133759304127046
kernel32;dll;1;OpenJobObjectA;0x18005b390;vuln2;exe;sub_407710;0x407710;0.5405143872699566
kernel32;dll;1;BackupWriteSparse;0x18005de94;vuln2;exe;sub_407710;0x407710;0.6173309028504892
kernel32;dll;1;CreateFileMappingNumaA;0x180061c40;vuln2;exe;sub_407710;0x407710;0.6980186265643619
kernel32;dll;1;CreateWaitableTimerExA;0x180061f80;vuln2;exe;sub_407710;0x407710;0.5971323343663073
kernel32;dll;1;CreateSymbolicLinkTransactedA;0x1800623a0;vuln2;exe;sub_407710;0x407710;0.6864391718517121
kernel32;dll;1;InitGlobalBuffers;0x180069730;vuln2;exe;sub_407710;0x407710;0.6337798201310297
kernel32;dll;1;?_FindMemBlockByAddress@@YAJPEAXPEAPEAU_WER_GATHER@@1H@Z;0x18006bf40;vuln2;exe;sub_407710;0x407710;0.5639837339100275
kernel32;dll;1;SdbFindFirstNamedTag;0x1800789fc;vuln2;exe;sub_407710;0x407710;0.6840212545440502
kernel32;dll;1;BaseValidateFQDnsName;0x18007d534;vuln2;exe;sub_407710;0x407710;0.6850244421693378
kernel32;dll;1;RtlVirtualUnwindStub;0x180001010;vuln2;exe;sub_4077E0;0x4077e0;0.6519985859152941
kernel32;dll;1;SkipPathTypeIndicator_U;0x180006ef0;vuln2;exe;sub_4077E0;0x4077e0;0.6659326366717515
kernel32;dll;1;IsValidGregorianTime;0x180008390;vuln2;exe;sub_4077E0;0x4077e0;0.6344668996183117
kernel32;dll;1;GetLocaleNullStringFromArrayInPool;0x180009624;vuln2;exe;sub_4077E0;0x4077e0;0.5598187602429383
kernel32;dll;1;SdbReadBinaryTag;0x1800107c0;vuln2;exe;sub_4077E0;0x4077e0;0.547241855236089
kernel32;dll;1;timeGetTime;0x18001b9c0;vuln2;exe;sub_4077E0;0x4077e0;0.6166958126592419
kernel32;dll;1;SdbpReadTagData;0x18001101c;vuln2;exe;sub_4077E0;0x4077e0;0.5145314247638085
kernel32;dll;1;SdbpReadMappedData;0x180011330;vuln2;exe;sub_4077E0;0x4077e0;0.5935675646427472
kernel32;dll;1;SdbpCleanupLocalDatabaseSupport;0x1800117f0;vuln2;exe;sub_4077E0;0x4077e0;0.5888630905461577
kernel32;dll;1;SdbpGetCurrentOSKind;0x1800119b0;vuln2;exe;sub_4077E0;0x4077e0;0.5517884768872255
kernel32;dll;1;SdbpGetBinaryRuntimePlatform;0x180011a2c;vuln2;exe;sub_4077E0;0x4077e0;0.6517565280715584
kernel32;dll;1;SdbpInitializeMatchers;0x180011bc0;vuln2;exe;sub_4077E0;0x4077e0;0.6445996312683573
kernel32;dll;1;BaseSetLastNTError;0x180013080;vuln2;exe;sub_4077E0;0x4077e0;0.5316700904308508
kernel32;dll;1;FindNLSStringExStub;0x1800157d0;vuln2;exe;sub_4077E0;0x4077e0;0.6359313627341199
kernel32;dll;1;CompareStringExStub;0x180015bf0;vuln2;exe;sub_4077E0;0x4077e0;0.6345580387269146
kernel32;dll;1;LCMapStringExStub;0x180015c70;vuln2;exe;sub_4077E0;0x4077e0;0.6345580387269146
kernel32;dll;1;BaseDllInitialize;0x180017070;vuln2;exe;sub_4077E0;0x4077e0;0.5660048891339048
kernel32;dll;1;VerifyVersionInfoW;0x1800183f0;vuln2;exe;sub_4077E0;0x4077e0;0.6516635737009544
kernel32;dll;1;??1COMPAT_CACHE_AUTO_EXE@@QEAA@XZ;0x180018b04;vuln2;exe;sub_4077E0;0x4077e0;0.6609955403640295
kernel32;dll;1;BasepTpIoCallback;0x18001bac0;vuln2;exe;sub_4077E0;0x4077e0;0.5429034000502454
kernel32;dll;1;FreeImageInfo;0x180019d78;vuln2;exe;sub_4077E0;0x4077e0;0.6758509672547318
kernel32;dll;1;GetNumberFormatW;0x18001b1d0;vuln2;exe;sub_4077E0;0x4077e0;0.5485853289208379
kernel32;dll;1;lstrcmpiA;0x18001b2ac;vuln2;exe;sub_4077E0;0x4077e0;0.6701280429874564
kernel32;dll;1;ActivateActCtxWorker;0x18001b6a0;vuln2;exe;sub_4077E0;0x4077e0;0.5831396390138046
kernel32;dll;1;GetMinSupportedPersianYear;0x180050b08;vuln2;exe;sub_4077E0;0x4077e0;0.6819370524339942
kernel32;dll;1;CreateProcessAStub;0x18001c700;vuln2;exe;sub_4077E0;0x4077e0;0.6377953978218391
kernel32;dll;1;CreateProcessWStub;0x18001cb00;vuln2;exe;sub_4077E0;0x4077e0;0.6377953978218391
kernel32;dll;1;GetExitCodeProcessImplementation;0x18001d000;vuln2;exe;sub_4077E0;0x4077e0;0.6745190038321315
kernel32;dll;1;CreateProcessAsUserWStub;0x18001da60;vuln2;exe;sub_4077E0;0x4077e0;0.6135280491690942
kernel32;dll;1;CheckServer;0x18001ed1c;vuln2;exe;sub_4077E0;0x4077e0;0.5258934691679257
kernel32;dll;1;BaseConvertCharFree;0x18001fe00;vuln2;exe;sub_4077E0;0x4077e0;0.5414218876116917
kernel32;dll;1;CmdBatNotification;0x18001ff10;vuln2;exe;sub_4077E0;0x4077e0;0.599479826162659
kernel32;dll;1;RegisterApplicationRecoveryCallback;0x180021630;vuln2;exe;sub_4077E0;0x4077e0;0.5114076561888614
kernel32;dll;1;RemoveDirectoryTransactedA;0x180036ed0;vuln2;exe;sub_4077E0;0x4077e0;0.6984815759428229
kernel32;dll;1;__report_securityfailure;0x1800244ec;vuln2;exe;sub_4077E0;0x4077e0;0.5909148548937104
kernel32;dll;1;?AicpAsyncCloseHandle@@YAXPEAU_RPC_ASYNC_STATE@@@Z;0x180025adc;vuln2;exe;sub_4077E0;0x4077e0;0.5233188230946481
kernel32;dll;1;?AicpImpersonatingCrossSession@@YAHXZ;0x180025d98;vuln2;exe;sub_4077E0;0x4077e0;0.538537755615684
kernel32;dll;1;SetFileShortNameA;0x1800373c0;vuln2;exe;sub_4077E0;0x4077e0;0.6748324623882138
kernel32;dll;1;GetNumaProximityNode;0x180038420;vuln2;exe;sub_4077E0;0x4077e0;0.5510312524219174
kernel32;dll;1;GetFriendlyMatchComm;0x18003d070;vuln2;exe;sub_4077E0;0x4077e0;0.5596323565980875
kernel32;dll;1;BaseCheckAppcompatCacheExStub;0x180039710;vuln2;exe;sub_4077E0;0x4077e0;0.6321770863459623
kernel32;dll;1;CreateProcessAsUserAStub;0x180039a10;vuln2;exe;sub_4077E0;0x4077e0;0.6135280491690942
kernel32;dll;1;CreateProcessInternalAStub;0x180039a90;vuln2;exe;sub_4077E0;0x4077e0;0.5755990923487788
kernel32;dll;1;CreateProcessInternalWStub;0x180039b10;vuln2;exe;sub_4077E0;0x4077e0;0.5755990923487788
kernel32;dll;1;CreateRemoteThreadStub;0x180039b90;vuln2;exe;sub_4077E0;0x4077e0;0.6219275758601908
kernel32;dll;1;RegEnumKeyExAStub;0x18003aff0;vuln2;exe;sub_4077E0;0x4077e0;0.6519985859152941
kernel32;dll;1;RegEnumKeyExWStub;0x18003b040;vuln2;exe;sub_4077E0;0x4077e0;0.6519985859152941
kernel32;dll;1;RegEnumValueAStub;0x18003b090;vuln2;exe;sub_4077E0;0x4077e0;0.6519985859152941
kernel32;dll;1;RegEnumValueWStub;0x18003b0e0;vuln2;exe;sub_4077E0;0x4077e0;0.6519985859152941
kernel32;dll;1;RegQueryInfoKeyAStub;0x18003b250;vuln2;exe;sub_4077E0;0x4077e0;0.5732378172602309
kernel32;dll;1;RegQueryInfoKeyWStub;0x18003b2d0;vuln2;exe;sub_4077E0;0x4077e0;0.5732378172602309
kernel32;dll;1;BaseDestroyVDMEnvironment;0x18003f6a0;vuln2;exe;sub_4077E0;0x4077e0;0.6456859035429461
kernel32;dll;1;IsHijriLeapYear;0x1800518a0;vuln2;exe;sub_4077E0;0x4077e0;0.614568286099084
kernel32;dll;1;RegisterWowExec;0x180040d60;vuln2;exe;sub_4077E0;0x4077e0;0.6360000483729924
kernel32;dll;1;SetTapeParameters;0x180042760;vuln2;exe;sub_4077E0;0x4077e0;0.6875957982248139
kernel32;dll;1;BasepReportFault;0x180043160;vuln2;exe;sub_4077E0;0x4077e0;0.5513638466569506
kernel32;dll;1;GetJapaneseEraItems;0x18004e608;vuln2;exe;sub_4077E0;0x4077e0;0.6489414740923781
kernel32;dll;1;IsGregBasedLeapYear;0x18004e708;vuln2;exe;sub_4077E0;0x4077e0;0.6068613128931526
kernel32;dll;1;ConvertGregBasedToGregDateTime;0x18004e0cc;vuln2;exe;sub_4077E0;0x4077e0;0.695593745145526
kernel32;dll;1;GetGregBasedDayOfYear;0x18004e29c;vuln2;exe;sub_4077E0;0x4077e0;0.7026977814761406
kernel32;dll;1;GetGregBasedDaysInMonth;0x18004e2ec;vuln2;exe;sub_4077E0;0x4077e0;0.5458514722542012
kernel32;dll;1;GetGregBasedDifferenceInDays;0x18004e358;vuln2;exe;sub_4077E0;0x4077e0;0.6465644612433783
kernel32;dll;1;GetHebrewMonthsInYear;0x18004f7cc;vuln2;exe;sub_4077E0;0x4077e0;0.6494616614994942
kernel32;dll;1;IsHebrewLeapYear;0x18004fcbc;vuln2;exe;sub_4077E0;0x4077e0;0.5681189676837382
kernel32;dll;1;?AdjustDate@PersianCalendar@Calendars@Globalization@Windows@@UEAAXXZ;0x180050180;vuln2;exe;sub_4077E0;0x4077e0;0.6482291294518386
kernel32;dll;1;?GetCalDateTime@PersianCalendar@Calendars@Globalization@Windows@@QEAA_NPEAUCALDATETIME@@@Z;0x180050268;vuln2;exe;sub_4077E0;0x4077e0;0.6949601426550288
kernel32;dll;1;?GetDaysInMonth@PersianCalendar@Calendars@Globalization@Windows@@AEBAHHH@Z;0x1800502b4;vuln2;exe;sub_4077E0;0x4077e0;0.6635365312250022
kernel32;dll;1;?IsLeapYear@PersianCalendar@Calendars@Globalization@Windows@@EEBA_NH@Z;0x180050300;vuln2;exe;sub_4077E0;0x4077e0;0.6560340790991424
kernel32;dll;1;?Pack@PersianCalendar@Calendars@Globalization@Windows@@UEBA?AUFixedDate@234@XZ;0x1800504e0;vuln2;exe;sub_4077E0;0x4077e0;0.5225003567897805
kernel32;dll;1;?get_NumberOfDaysInThisMonth@PersianCalendar@Calendars@Globalization@Windows@@UEBAHXZ;0x180050720;vuln2;exe;sub_4077E0;0x4077e0;0.7056432531558849
kernel32;dll;1;AdjustPersianDays;0x18005078c;vuln2;exe;sub_4077E0;0x4077e0;0.5961773565612658
kernel32;dll;1;AdjustPersianMonths;0x1800507f4;vuln2;exe;sub_4077E0;0x4077e0;0.5961773565612658
kernel32;dll;1;AdjustPersianYears;0x18005085c;vuln2;exe;sub_4077E0;0x4077e0;0.5961773565612658
kernel32;dll;1;UpdatePersianDayOfWeek;0x180051108;vuln2;exe;sub_4077E0;0x4077e0;0.6574960533982409
kernel32;dll;1;DaysUpToHijriYear;0x180051538;vuln2;exe;sub_4077E0;0x4077e0;0.5307221575141294
kernel32;dll;1;HijriToAbsolute;0x1800517dc;vuln2;exe;sub_4077E0;0x4077e0;0.6783494054133752
kernel32;dll;1;?CenturiesFrom1900@MomentInDynamicalTime@CalendricalCalculations@Calendars@Globalization@Windows@@CANH@Z;0x180051c1c;vuln2;exe;sub_4077E0;0x4077e0;0.652996349311113
kernel32;dll;1;?GetGregorianYear@MomentInDynamicalTime@CalendricalCalculations@Calendars@Globalization@Windows@@CAHN@Z;0x180052454;vuln2;exe;sub_4077E0;0x4077e0;0.6153710590087765
kernel32;dll;1;?JulianCenturies@CalendricalCalculations@Calendars@Globalization@Windows@@YANN@Z;0x180052560;vuln2;exe;sub_4077E0;0x4077e0;0.5592986951432097
kernel32;dll;1;?AddDays@YearMonthCalendar@Calendars@Globalization@Windows@@UEAAXH@Z;0x180053190;vuln2;exe;sub_4077E0;0x4077e0;0.7066606739260504
kernel32;dll;1;?GetDayOfWeek@YearMonthCalendar@Calendars@Globalization@Windows@@QEBA?AW4DayOfWeek@34@XZ;0x180053250;vuln2;exe;sub_4077E0;0x4077e0;0.7038856297363253
kernel32;dll;1;?get_LastDayInThisMonth@YearMonthCalendar@Calendars@Globalization@Windows@@UEBAHXZ;0x1800532b0;vuln2;exe;sub_4077E0;0x4077e0;0.657142665583538
kernel32;dll;1;?get_LastMonthInThisYear@YearMonthCalendar@Calendars@Globalization@Windows@@UEBAHXZ;0x180053320;vuln2;exe;sub_4077E0;0x4077e0;0.657142665583538
kernel32;dll;1;?get_LastYearInThisEra@YearMonthCalendar@Calendars@Globalization@Windows@@UEBAHXZ;0x180053370;vuln2;exe;sub_4077E0;0x4077e0;0.6350838420541262
kernel32;dll;1;BasepTpIoFinalizationCallback;0x180057fe0;vuln2;exe;sub_4077E0;0x4077e0;0.589498773961525
kernel32;dll;1;BaseRestoreImpersonation;0x18005e398;vuln2;exe;sub_4077E0;0x4077e0;0.6698466904771652
kernel32;dll;1;BackupAlloc;0x18005bb0c;vuln2;exe;sub_4077E0;0x4077e0;0.5989258855475093
kernel32;dll;1;ComputeRequestSize;0x18005e1bc;vuln2;exe;sub_4077E0;0x4077e0;0.6881015654598869
kernel32;dll;1;GetPrivateProfileSectionNamesA;0x18005f4a0;vuln2;exe;sub_4077E0;0x4077e0;0.5016458996111701
kernel32;dll;1;GetPrivateProfileSectionNamesW;0x18005f4d0;vuln2;exe;sub_4077E0;0x4077e0;0.5016458996111701
kernel32;dll;1;GetBinaryTypeA;0x18005fde0;vuln2;exe;sub_4077E0;0x4077e0;0.6984815759428229
kernel32;dll;1;WaitNamedPipeA;0x1800609d0;vuln2;exe;sub_4077E0;0x4077e0;0.7027924392386217
